,APD,drug concentration,qNet
0,203.28984443078372,0.1,0.34415112365970235
1,204.83945554603469,0.16237767391887217,0.3426564378746488
2,207.34335448458285,0.26366508987303583,0.3402619458841631
3,211.3737089594958,0.42813323987193935,0.3364611811495792
4,217.8151572145132,0.6951927961775606,0.3305162610289346
5,227.96915964271744,1.1288378916846888,0.3214422093278241
6,243.55563759911695,1.8329807108324356,0.3081291066395019
7,266.37552588694643,2.9763514416313175,0.2896954652058615
8,297.6005966079156,4.832930238571752,0.26584607510865954
9,339.05267977445556,7.847599703514611,0.2365955372403899
10,393.00262248009284,12.742749857031335,0.20100887304592396
11,460.08955270466134,20.6913808111479,0.15279782672449618
12,537.0169123459792,33.59818286283781,-0.05183793597347055
13,607.2922342115675,54.555947811685144,-0.052166358424121
14,870.6878781154792,88.58667904100822,-0.08354407848053466
15,894.7671045859357,143.8449888287663,-0.1291569348017924
16,,233.57214690901213,-0.30705816568238953
17,,379.2690190732246,-0.34952241199340783
18,,615.8482110660261,-0.34648833961780506
19,,1000.0,-0.3314773205314073
