,pulse 0,pulse 1,APD,drug concentration,qNet
0,210.55342743399518,210.55337590282693,210.55342743399518,0.1,0.10657313899043465
1,210.57323635260406,210.57326891582898,210.57326891582898,0.20691380811147897,0.10656891488520977
2,210.61603791894913,210.61596131182637,210.61603791894913,0.42813323987193935,0.10655982776098084
3,210.70948144335523,210.70947760068077,210.70948144335523,0.8858667904100825,0.10653971847515971
4,210.90999421059985,210.9101067888045,210.9101067888045,1.8329807108324356,0.1064964119655237
5,211.3440034141862,211.34408790007478,211.34408790007478,3.79269019073225,0.10640379557917272
6,212.27825547621245,212.27814137515253,212.27825547621245,7.847599703514611,0.10620655521902905
7,214.27135155474434,214.2715281716367,214.2715281716367,16.23776739188721,0.1057852911660254
8,218.45739853882014,218.45744850814327,218.45744850814327,33.59818286283781,0.10491342717818912
9,226.96934531619354,226.96926204114766,226.96934531619354,69.51927961775606,0.10318594310042274
10,243.24555816919462,243.2454453125826,243.24555816919462,143.8449888287663,0.10005505443560929
11,271.3220962170012,271.3220198275195,271.3220962170012,297.6351441631316,0.0951596383816821
12,313.0857298648081,313.0859117842856,313.0859117842856,615.8482110660261,0.08893931239340981
13,365.1835046113223,365.1834654392123,365.1835046113223,1274.2749857031322,0.08258893476319264
14,420.23767502164276,420.2377966131228,420.2377966131228,2636.6508987303555,0.07702254672288175
15,470.727814433808,470.72782452745514,470.72782452745514,5455.594781168515,0.07244916357088858
16,510.9689557676761,510.96797661524045,510.9689557676761,11288.378916846883,0.06867552352891497
17,538.4641020732959,538.4645471037113,538.4645471037113,23357.21469090121,0.0653799984903292
18,554.6797730889242,554.6803215998103,554.6803215998103,48329.30238571752,0.062343287436355636
19,563.2524008901329,563.2511511724772,563.2524008901329,100000.0,0.05684989507837741
