,pulse 0,pulse 1,APD,drug concentration,qNet
0,210.5534967449762,210.553509732284,210.553509732284,0.1,0.10657313899043465
1,210.57317310054503,210.57312034941071,210.57317310054503,0.20691380811147897,0.10656891488520977
2,210.61627330858454,210.61633234066062,210.61633234066062,0.42813323987193935,0.10655982776098084
3,210.70940626697325,210.70935898868697,210.70940626697325,0.8858667904100825,0.10653971847515971
4,210.9104477334244,210.91044442989846,210.9104477334244,1.8329807108324356,0.1064964119655237
5,211.3440575816008,211.3440616531326,211.3440616531326,3.79269019073225,0.10640379557917272
6,212.27828016214056,212.27821825444312,212.27828016214056,7.847599703514611,0.10620655521902905
7,214.27144648668025,214.27140005439946,214.27144648668025,16.23776739188721,0.1057852911660254
8,218.45739024701885,218.45744503260704,218.45744503260704,33.59818286283781,0.10491342717818912
9,226.96926431845878,226.9692747201513,226.9692747201513,69.51927961775606,0.10318594310042274
10,243.24551693707076,243.24555841605627,243.24555841605627,143.8449888287663,0.10005505443560929
11,271.3219801815341,271.3219540127457,271.3219801815341,297.6351441631316,0.0951596383816821
12,313.08597748237315,313.08592450051594,313.08597748237315,615.8482110660261,0.08893931239340981
13,365.1834588460376,365.1834077768057,365.1834588460376,1274.2749857031322,0.08258893476319264
14,420.237546935022,420.23756176453765,420.23756176453765,2636.6508987303555,0.07702254672288175
15,470.72799291812464,470.7283371988325,470.7283371988325,5455.594781168515,0.07244916357088858
16,510.96850942960396,510.9681910336086,510.96850942960396,11288.378916846883,0.06867552352891497
17,538.4632204439504,538.4632373063934,538.4632373063934,23357.21469090121,0.0653799984903292
18,554.6797670236609,554.6796503789027,554.6797670236609,48329.30238571752,0.062343287436355636
19,563.2522778823339,563.2517406007372,563.2522778823339,100000.0,0.05684989507837741
