,APD,drug concentration
0,210.55475429649016,0.1
1,210.57475765095518,0.20691380811147897
2,210.61751697631468,0.42813323987193935
3,210.7103657120719,0.8858667904100825
4,210.91139693810936,1.8329807108324356
5,211.34564429653187,3.79269019073225
6,212.27964671390237,7.847599703514611
7,214.27273027284747,16.23776739188721
8,218.4590786943022,33.59818286283781
9,226.9707054645785,69.51927961775606
10,243.24719910738963,143.8449888287663
11,271.32464968433624,297.6351441631316
12,313.08838003555104,615.8482110660261
13,365.18625358696715,1274.2749857031322
14,420.2401693861531,2636.6508987303555
15,470.7302902422002,5455.594781168515
16,510.9701494283963,11288.378916846883
17,538.4627263708804,23357.21469090121
18,554.6773391905774,48329.30238571752
19,563.2564155611002,100000.0
