,APD,drug concentration
0,212.8,0.1
1,213.0,0.16237767391887217
2,213.4,0.26366508987303583
3,214.10000000000002,0.42813323987193935
4,215.4,0.6951927961775606
5,217.60000000000002,1.1288378916846888
6,221.3,1.8329807108324356
7,227.4,2.9763514416313175
8,237.0,4.832930238571752
9,251.10000000000002,7.847599703514611
10,270.1,12.742749857031335
11,293.20000000000005,20.6913808111479
12,318.1,33.59818286283781
13,341.90000000000003,54.555947811685144
14,361.90000000000003,88.58667904100822
15,376.90000000000003,143.8449888287663
16,387.3,233.57214690901213
17,393.90000000000003,379.2690190732246
18,397.90000000000003,615.8482110660261
19,400.3,1000.0
