,APD,drug concentration
0,301.48683978918604,0.1
1,301.8350861472966,0.16237767391887217
2,302.38944914134055,0.26366508987303583
3,303.2615953042218,0.42813323987193935
4,304.6079043704875,0.6951927961775606
5,306.627917281854,1.1288378916846888
6,309.5327551603779,1.8329807108324356
7,313.4684524108666,2.9763514416313175
8,318.39677038732196,4.832930238571752
9,324.0060598759584,7.847599703514611
10,329.74155674680696,12.742749857031335
11,334.9975941150045,20.6913808111479
12,339.34840719830925,33.59818286283781
13,342.65192283876905,54.555947811685144
14,344.99760547405555,88.58667904100822
15,346.5845703270851,143.8449888287663
16,347.62308001942813,233.57214690901213
17,348.28727848047987,379.2690190732246
18,348.70660286724734,615.8482110660261
19,348.96879074377745,1000.0
