,APD,drug concentration
0,210.53780901050447,1.1536734814096048e-05
1,210.53782309510717,2.614504048641868e-05
2,210.53784709353238,5.925100717973794e-05
3,210.53810272594666,0.00013427717043293169
4,210.5386600913402,0.0003043047219929081
5,210.53995903386868,0.0006896287790861318
6,210.5434237435087,0.0015628687975422783
7,210.55284899308805,0.00354185572403289
8,210.57769546171994,0.00802679855809963
9,210.64265220667704,0.018191232562221344
10,210.8142432068105,0.04122907204863304
11,211.26581715016886,0.09345484755655492
12,212.44754784191815,0.21190891891025285
13,215.50526010338484,0.480937128569119
14,223.19567064696992,1.0941044459969125
15,241.30451691273737,2.5047507730031335
16,278.744558778519,5.832597431013955
17,342.1756572715521,14.25625640761877
18,430.5682869879482,40.97948554855005
19,553.4390326332614,458.78752786998274
