,APD,drug concentration
0,210.53785295494237,1.1536734814096048e-05
1,210.53778603534624,2.614504048641868e-05
2,210.53777233136861,5.925100717973794e-05
3,210.5381199673854,0.00013427717043293169
4,210.5383985725344,0.0003043047219929081
5,210.53955472496426,0.0006896287790861318
6,210.54228061412357,0.0015628687975422783
7,210.549766398303,0.00354185572403289
8,210.56900848642016,0.00802679855809963
9,210.61949414078873,0.018191232562221344
10,210.75171837333943,0.04122907204863304
11,211.09804823264528,0.09345484755655492
12,211.99951630183438,0.21190891891025285
13,214.31706120803955,0.480937128569119
14,220.1021402659748,1.0941044459969125
15,233.59533452496004,2.5047507730031335
16,261.3679326185642,5.832597431013955
17,309.195675621937,14.25625640761877
18,375.0325867052794,40.97948554855005
19,445.3525086063654,458.78752786998274
