,pulse 0,pulse 1,APD,drug concentration,qNet
0,211.3248518325144,211.32491944464323,211.32491944464323,0.10000000000000003,0.10640795568611844
1,211.72973464747298,211.7298259436618,211.7298259436618,0.14204477205281557,0.10632245315736863
2,212.33960829977417,212.33964179792554,212.33964179792554,0.20178676893930267,0.10619284089792258
3,213.25776368634996,213.2577640879192,213.2577640879192,0.28669751526153425,0.10599956184743654
4,214.6352003528525,214.63506976827443,214.6352003528525,0.4074288185827281,0.10570848356229194
5,216.6911725493938,216.69118992755728,216.69118992755728,0.5791963238488823,0.10527933178673095
6,219.73869766863356,219.73879182557857,219.73879182557857,0.8237994024584632,0.10464920919386306
7,224.20703474731926,224.20709376667122,224.20709376667122,1.1726095983925764,0.1037394565012708
8,230.66387107637473,230.6639120030934,230.6639120030934,1.6710778916543882,0.1024559207486906
9,239.80658595365787,239.80658756909685,239.80658756909685,2.385720169334895,0.10069797828229624
10,252.41496484200673,252.4151642030905,252.4151642030905,3.4153577823519754,0.09838785849172327
11,269.2392820230242,269.23922714668174,269.2392820230242,4.910139395236071,0.09550216782386256
12,290.8383538391865,290.83824584158805,290.8383538391865,7.105914624370902,0.09210698580708494
13,317.41351203476364,317.41380568401956,317.41380568401956,10.391783196328582,0.08835867923025821
14,348.7879035179366,348.7878705190642,348.7879035179366,15.45785860324696,0.08444907141327909
15,384.6092275540185,384.6090413680283,384.6092275540185,23.6676499601816,0.0805196513395972
16,424.8498005470647,424.84965505186887,424.8498005470647,38.20558911765907,0.07659233345775986
17,470.3478641684886,470.3477399652735,470.3478641684886,68.97414025588988,0.07248312965090171
18,523.9611438677762,523.961370193588,523.961370193588,174.63336422873425,0.06726411362073229
