,APD,drug concentration
0,264.4289035217509,0.1
1,264.4588082718347,0.20691380811147897
2,264.5160799718207,0.42813323987193935
3,264.6261715000426,0.8858667904100825
4,264.83795811862655,1.8329807108324356
5,265.24459009804195,3.79269019073225
6,266.0245196056108,7.847599703514611
7,267.51325960790575,16.23776739188721
8,270.33791674514475,33.59818286283781
9,275.6270752119453,69.51927961775606
10,285.29668047660704,143.8449888287663
11,302.2416305544965,297.6351441631316
12,329.94647832607143,615.8482110660261
13,370.90752323408276,1274.2749857031322
14,424.5787218809869,2636.6508987303555
15,487.1841625450843,5455.594781168515
16,553.702822678784,11288.378916846883
17,619.8382464023402,23357.21469090121
18,681.9819496570851,48329.30238571752
19,,100000.0
