,APD,drug concentration
0,264.4176778000579,0.1
1,264.44071671916015,0.20691380811147897
2,264.4906074467906,0.42813323987193935
3,264.5965124293518,0.8858667904100825
4,264.8237022755679,1.8329807108324356
5,265.30716512280355,3.79269019073225
6,266.3387487346772,7.847599703514611
7,268.5337533885235,16.23776739188721
8,273.1882047411154,33.59818286283781
9,282.97228608859757,69.51927961775606
10,303.10894957270403,143.8449888287663
11,342.49215722003976,297.6351441631316
12,411.8356255684786,615.8482110660261
13,514.9462040711618,1274.2749857031322
14,628.2095969604138,2636.6508987303555
15,712.7380767534517,5455.594781168515
16,,11288.378916846883
17,,23357.21469090121
18,,48329.30238571752
19,,100000.0
