,APD,drug concentration
0,300.9240231914874,0.1
1,300.93159918986424,0.20691380811147897
2,300.9482174493094,0.42813323987193935
3,300.98382703936977,0.8858667904100825
4,301.0591187439719,1.8329807108324356
5,301.21953042439463,3.79269019073225
6,301.55900642557896,7.847599703514611
7,302.26958097239196,16.23776739188721
8,303.7259718254455,33.59818286283781
9,306.5820894393907,69.51927961775606
10,311.72546862125483,143.8449888287663
11,319.6797463271619,297.6351441631316
12,329.42929439719296,615.8482110660261
13,338.3569474830865,1274.2749857031322
14,344.34047591377896,2636.6508987303555
15,347.30410566800765,5455.594781168515
16,348.51533717082833,11288.378916846883
17,348.9938566233759,23357.21469090121
18,349.19229921272347,48329.30238571752
19,349.2792637625727,100000.0
