,pulse 0,pulse 1,APD,drug concentration,qNet
0,300.9268264838018,300.9268241388203,300.9268264838018,0.1,0.23503608152310748
1,300.9359052495653,300.9359721097346,300.9359721097346,0.20691380811147897,0.23502896400513826
2,300.95328670669426,300.9530004690276,300.95328670669426,0.42813323987193935,0.23501664634709732
3,300.98630546595854,300.98634834802385,300.98634834802385,0.8858667904100825,0.23499083678047034
4,301.0500726465249,301.05014723515217,301.05014723515217,1.8329807108324356,0.23494266377325423
5,301.17240395868606,301.1722228350809,301.17240395868606,3.79269019073225,0.23485039787432713
6,301.40600577141726,301.4058383707124,301.40600577141726,7.847599703514611,0.23467384979459335
7,301.84941030775536,301.8493630613666,301.84941030775536,16.23776739188721,0.2343377441497612
8,302.68013560660864,302.67996513862033,302.68013560660864,33.59818286283781,0.23370915966778874
9,304.19850883700593,304.1984063337101,304.19850883700593,69.51927961775606,0.23255731290646683
10,306.85764371971555,306.8575568967217,306.85764371971555,143.8449888287663,0.2305385833545041
11,311.1781781917564,311.1780759395955,311.1781781917564,297.6351441631316,0.2272534981004223
12,317.4151431415343,317.415139026923,317.4151431415343,615.8482110660261,0.22250626256117453
13,325.0415858196563,325.04158429521794,325.0415858196563,1274.2749857031322,0.21671061994136626
14,332.68556801564694,332.6853469386201,332.68556801564694,2636.6508987303555,0.2109313984129241
15,338.96384511646966,338.9638155886465,338.96384511646966,5455.594781168515,0.20621968379627287
16,343.3289859524713,343.3290049813391,343.3290049813391,11288.378916846883,0.20296808073258532
17,346.02262057635954,346.022336903437,346.02262057635954,23357.21469090121,0.2009733101380568
18,347.5636811600441,347.5636751501915,347.5636811600441,48329.30238571752,0.19983633738793702
19,348.406972501559,348.4067972948158,348.406972501559,100000.0,0.19921594784745933
