,APD,drug concentration
0,300.9267547262634,0.1
1,300.9357805758678,0.20691380811147897
2,300.9530548518987,0.42813323987193935
3,300.986121624277,0.8858667904100825
4,301.05003640509364,1.8329807108324356
5,301.17233822206833,3.79269019073225
6,301.4059086026666,7.847599703514611
7,301.84946245495524,16.23776739188721
8,302.6798309537743,33.59818286283781
9,304.1983874254726,69.51927961775606
10,306.8576890298272,143.8449888287663
11,311.17795284941474,297.6351441631316
12,317.4150593301719,615.8482110660261
13,325.0415322362686,1274.2749857031322
14,332.6851743006313,2636.6508987303555
15,338.9638901890328,5455.594781168515
16,343.32886812544183,11288.378916846883
17,346.0224871581273,23357.21469090121
18,347.5634416883097,48329.30238571752
19,348.4069407352058,100000.0
