,pulse 0,pulse 1,APD,drug concentration,qNet
0,300.92408069013504,300.9240681872629,300.92408069013504,0.1,0.23504010800721803
1,300.93173392219035,300.93172932700554,300.93173392219035,0.20691380811147897,0.23503687132882797
2,300.9484264283587,300.9483925936937,300.9484264283587,0.42813323987193935,0.23502849334511763
3,300.9838494034623,300.98383772247126,300.9838494034623,0.8858667904100825,0.2350117765379282
4,301.0593147399989,301.0592894081306,301.0593147399989,1.8329807108324356,0.2349764967639797
5,301.21976089156334,301.21975235319564,301.21976089156334,3.79269019073225,0.23490154596478696
6,301.55911640195774,301.5590607924307,301.55911640195774,7.847599703514611,0.23473975881307516
7,302.2697615253904,302.2698143905487,302.2698143905487,16.23776739188721,0.23440025403758305
8,303.72630163843934,303.72590692608406,303.72630163843934,33.59818286283781,0.23369539066656017
9,306.5822835142309,306.58212024219233,306.5822835142309,69.51927961775606,0.23227338321538119
10,311.7255525405216,311.72534443273787,311.7255525405216,143.8449888287663,0.22957222623423867
11,319.6797536866743,319.67987235631625,319.67987235631625,297.6351441631316,0.22500005535327444
12,329.4294674916729,329.4290538163704,329.4294674916729,615.8482110660261,0.2186145240637571
13,338.3570404706218,338.35694614735604,338.3570404706218,1274.2749857031322,0.2117341766578982
14,344.3405965516088,344.34037329149606,344.3405965516088,2636.6508987303555,0.20603252801030414
15,347.3043258622749,347.3040839679571,347.3043258622749,5455.594781168515,0.20225080339046858
16,348.5153640756853,348.51528530169304,348.5153640756853,11288.378916846883,0.2002037429079376
17,348.99374844302884,348.99384350273573,348.99384350273573,23357.21469090121,0.19925132116577887
18,349.1923365938164,349.1921322986403,349.1923365938164,48329.30238571752,0.19883852233284857
19,349.27915444598085,349.2792575061131,349.2792575061131,100000.0,0.19866142051498994
