,APD,drug concentration
0,300.92392412202554,0.10134053710514009
1,300.9353578785168,0.25536889945237506
2,300.96484948325264,0.643506323485879
3,301.0420758755729,1.6215773206727757
4,301.2439947922236,4.086227853571672
5,301.766059146741,10.296928460824397
6,303.088582260826,25.947369054434034
7,306.26583751406037,65.38533005098581
8,313.00004885410215,164.76724200028204
9,324.0587438024644,415.21282592386785
10,336.1723660892548,1046.393736067061
11,344.3423485533048,2637.4468254374983
12,347.75241647138813,6650.292738146485
13,348.8285085917382,16785.73161906322
14,349.1680118277381,42481.99985234997
15,349.28503676762676,108282.83476241292
16,349.3282280399329,281361.47725739016
17,349.34460656470736,772227.116625151
18,349.3507322698447,2545512.0592520717
19,349.3531724781061,38982267.67032044
