,pulse 0,pulse 1,APD,drug concentration,qNet
0,289.3691880572847,289.36921338775124,289.36921338775124,0.1,0.49165349310560486
1,289.37660573465934,289.37714153111256,289.37714153111256,0.20691380811147897,0.49164657984779125
2,289.3913884961344,289.39202092440223,289.39202092440223,0.42813323987193935,0.4916322468901996
3,289.4260633870846,289.42555311200186,289.4260633870846,0.8858667904100825,0.49160065675231274
4,289.4971912793744,289.4976604271392,289.4976604271392,1.8329807108324356,0.4915344732867518
5,289.6484232853403,289.64835660782967,289.6484232853403,3.79269019073225,0.4913927537742332
6,289.9701593073554,289.97036973443545,289.97036973443545,7.847599703514611,0.49109099405837114
7,290.64501873600744,290.6445028090796,290.64501873600744,16.23776739188721,0.49045449081070003
8,292.0365972798559,292.03648766058905,292.0365972798559,33.59818286283781,0.4891236268937495
9,294.7978908608484,294.79844346617983,294.79844346617983,69.51927961775606,0.48640787765113136
10,299.8806450410951,299.8814587428251,299.8814587428251,143.8449888287663,0.4811323015650386
11,308.02336098087187,308.02307749200594,308.02336098087187,297.6351441631316,0.47184150148174087
12,318.4863650997605,318.4872257102196,318.4872257102196,615.8482110660261,0.45813056005308483
13,328.65271206444396,328.6524277807246,328.65271206444396,1274.2749857031322,0.4426462716563052
14,336.08858455123226,336.0878228618432,336.08858455123226,2636.6508987303555,0.43012266980871455
15,340.24970412135013,340.2504015843959,340.2504015843959,5455.594781168515,0.4229514810698816
16,342.16986156420836,342.1697991823659,342.16986156420836,11288.378916846883,0.41965835616887526
17,343.003329710189,343.0047923355074,343.0047923355074,23357.21469090121,0.4182497314576889
18,343.36888814179537,343.3683049825883,343.36888814179537,48329.30238571752,0.41764804379182635
19,343.53357871855656,343.5318957627533,343.53357871855656,100000.0,0.4173826478500843
