,APD,drug concentration
0,289.371573321215,0.10134053710514009
1,289.38297596093474,0.25536889945237506
2,289.4094611382357,0.643506323485879
3,289.47065078578174,1.6215773206727757
4,289.6095584512289,4.086227853571672
5,289.9274594554032,10.296928460824397
6,290.64275857008516,25.947369054434034
7,292.2163748963829,65.38533005098581
8,295.4980385148931,164.76724200028204
9,301.6425598599386,415.21282592386785
10,311.1461758254106,1046.393736067061
11,322.2453495044735,2637.4468254374983
12,331.6568406190806,6650.292738146485
13,337.697506201252,16785.73161906322
14,340.90942668039327,42481.99985234997
15,342.44786688878736,108282.83476241292
16,343.14859934412164,281361.47725739016
17,343.4619808587733,772227.116625151
18,343.6016462559041,2545512.0592520717
19,343.6687559915352,38982267.67032044
