,APD,drug concentration
0,289.37265449847604,0.1
1,289.379794405707,0.20691380811147897
2,289.3947192138858,0.42813323987193935
3,289.42484553913505,0.8858667904100825
4,289.4838661048913,1.8329807108324356
5,289.59331113575473,3.79269019073225
6,289.80523927979146,7.847599703514611
7,290.209249084912,16.23776739188721
8,290.9677379079728,33.59818286283781
9,292.3688253688911,69.51927961775606
10,294.8641189970895,143.8449888287663
11,299.03383861990375,297.6351441631316
12,305.32394281815357,615.8482110660261
13,313.4863843313891,1274.2749857031322
14,322.2419876497225,2636.6508987303555
15,329.9104371421801,5455.594781168515
16,335.5209058794692,11288.378916846883
17,339.1043031384431,23357.21469090121
18,341.19887606945423,48329.30238571752
19,342.3588839509159,100000.0
