,APD,drug concentration
0,289.36874728296095,0.1
1,289.3764854857623,0.20691380811147897
2,289.3921737739775,0.42813323987193935
3,289.42585021317575,0.8858667904100825
4,289.49711984050447,1.8329807108324356
5,289.6489482040995,3.79269019073225
6,289.9698337211292,7.847599703514611
7,290.6448014836629,16.23776739188721
8,292.0361341745078,33.59818286283781
9,294.797553812317,69.51927961775606
10,299.8810402514325,143.8449888287663
11,308.02335097149574,297.6351441631316
12,318.48628014540344,615.8482110660261
13,328.65330686877144,1274.2749857031322
14,336.0883405593415,2636.6508987303555
15,340.2507146053084,5455.594781168515
16,342.16911438961796,11288.378916846883
17,343.00357960543766,23357.21469090121
18,343.36836365324524,48329.30238571752
19,343.5320908569679,100000.0
