,pulse 0,pulse 1,APD,drug concentration,qNet
0,289.3768494415957,289.3761398691749,289.3768494415957,0.1,0.4916417743943071
1,289.39207891226783,289.3923276516749,289.3923276516749,0.20691380811147897,0.4916211028661522
2,289.4240004705951,289.42444102963964,289.42444102963964,0.42813323987193935,0.49158103872280423
3,289.48984804444154,289.48978945916707,289.48984804444154,0.8858667904100825,0.4914976323941525
4,289.62557641585414,289.6255777347181,289.6255777347181,1.8329807108324356,0.4913250573011776
5,289.90328452578467,289.90355962370563,289.90355962370563,3.79269019073225,0.4909712015565227
6,290.4699265343944,290.4701118571246,290.4701118571246,7.847599703514611,0.49025030636452305
7,291.60421447269886,291.60476805203353,291.60476805203353,16.23776739188721,0.4888023589397124
8,293.80253367265124,293.80251504770337,293.80253367265124,33.59818286283781,0.4859850259700305
9,297.80209095131477,297.8025697219383,297.8025697219383,69.51927961775606,0.4808206924350565
10,304.3159727605106,304.31560171006026,304.3159727605106,143.8449888287663,0.4722941329126454
11,313.2295608098305,313.2300473397055,313.2300473397055,297.6351441631316,0.46037714009575825
12,322.9249771593533,322.92394768522536,322.9249771593533,615.8482110660261,0.44706405477682776
13,331.15617316988363,331.155881725782,331.15617316988363,1274.2749857031322,0.43544317787364095
14,336.7970894399315,336.79660458176096,336.7970894399315,2636.6508987303555,0.42729850562380567
15,340.11465021907316,340.11465210038284,340.11465210038284,5455.594781168515,0.4224369559123414
16,341.8925213629831,341.89321230162295,341.89321230162295,11288.378916846883,0.4198075812609671
17,342.7985307856286,342.79866144866185,342.79866144866185,23357.21469090121,0.41846197109622907
18,343.2472136381506,343.24719357835147,343.2472136381506,48329.30238571752,0.4177938042156322
19,343.46712168406054,343.4669366966758,343.46712168406054,100000.0,0.41746535495164494
