,pulse 0,pulse 1,APD,drug concentration,qNet
0,290.0598417746169,290.0601218015258,290.0601218015258,0.1,0.49077254741603865
1,290.47798041489574,290.47827773291425,290.47827773291425,0.16237767391887217,0.4902397087859078
2,291.13778434489655,291.138438544603,291.138438544603,0.26366508987303583,0.4893979078683351
3,292.1673921664151,292.16729945621864,292.1673921664151,0.42813323987193935,0.48808258188709713
4,293.7431033928119,293.7433402425203,293.7433402425203,0.6951927961775606,0.48606173069111913
5,296.0869388919686,296.0870179371402,296.0870179371402,1.1288378916846888,0.48304167792918695
6,299.4307626314633,299.4299811330019,299.4307626314633,1.8329807108324356,0.47870317719355454
7,303.922552390972,303.9224979458764,303.922552390972,2.9763514416313175,0.4728130546405425
8,309.5031725288636,309.50315433439374,309.5031725288636,4.832930238571752,0.46539539085477855
9,315.79718159296556,315.7970325016334,315.79718159296556,7.847599703514611,0.45688890641180296
10,322.1702051566358,322.17066695955657,322.17066695955657,12.742749857031335,0.44811468605229554
11,327.9545129132798,327.95385545792504,327.9545129132798,20.6913808111479,0.43999998870150997
12,332.7056817748676,332.70548854207095,332.7056817748676,33.59818286283781,0.4332210702435141
13,336.2977549639038,336.2979083854133,336.2979083854133,54.555947811685144,0.42802482064644987
14,338.8464544755456,338.8469561703805,338.8469561703805,88.58667904100822,0.42430198156302135
15,340.57362977626866,340.57270872751667,340.57362977626866,143.8449888287663,0.4217595450769424
16,341.70688565631997,341.7073464879883,341.7073464879883,233.57214690901213,0.4200815283671555
17,342.43664840065765,342.4371944780045,342.4371944780045,379.2690190732246,0.4189997501596395
18,342.90010339411174,342.8995918855776,342.90010339411174,615.8482110660261,0.418311557139308
19,343.1909198187903,343.1913386987508,343.1913386987508,1000.0,0.4178768964509796
