,APD,drug concentration
0,290.4082229764882,0.1
1,290.9629178494716,0.16237767391887217
2,291.7979582723061,0.26366508987303583
3,293.04013939633046,0.42813323987193935
4,294.8435458359265,0.6951927961775606
5,297.392331548974,1.1288378916846888
6,300.84564594107195,1.8329807108324356
7,305.2691271617748,2.9763514416313175
8,310.55109723823375,4.832930238571752
9,316.3522390645896,7.847599703514611
10,322.1691232499511,12.742749857031335
11,327.49138336933305,20.6913808111479
12,331.9691372910298,33.59818286283781
13,335.47595862251694,54.555947811685144
14,338.07247357563375,88.58667904100822
15,339.91453476713997,143.8449888287663
16,341.1822368120335,233.57214690901213
17,342.03600449283624,379.2690190732246
18,342.6038713654775,615.8482110660261
19,342.97714886537256,1000.0
