,APD,drug concentration
0,238.66563384522425,0.1
1,240.2557300515861,0.16237767391887217
2,242.79181667530077,0.26366508987303583
3,246.81068568931533,0.42813323987193935
4,253.1150896589138,0.6951927961775606
5,262.851465252441,1.1288378916846888
6,277.5359202934927,1.8329807108324356
7,298.96169991201253,2.9763514416313175
8,329.2103565734982,4.832930238571752
9,373.9422004806881,7.847599703514611
10,433.1492512461739,12.742749857031335
11,509.2404267759641,20.6913808111479
12,593.1175081864994,33.59818286283781
13,856.7542952442742,54.555947811685144
14,992.3702179078412,88.58667904100822
15,,143.8449888287663
16,,233.57214690901213
17,,379.2690190732246
18,,615.8482110660261
19,,1000.0
